"picsioId","Name","Title","Description","Public url","Collections","Lightboards","Keywords","Faces(Export only)","Linked assets(Export only)","meta.FileSize","meta.Aperture","meta.ApertureValue","meta.CMMFlags","meta.CircleOfConfusion","meta.CodedCharacterSet","meta.ColorMode","meta.ColorSpace","meta.ColorSpaceData","meta.ColorTemperature","meta.Compression","meta.Contrast","meta.CopyrightFlag","meta.CopyrightNotice","meta.CreateDate","meta.CreatorTool","meta.DateCreated","meta.DateTimeOriginal","meta.DeviceAttributes","meta.DeviceManufacturer","meta.ExposureMode","meta.ExposureProgram","meta.ExposureTime","meta.FNumber","meta.FOV","meta.FileAccessDate","meta.FileModifyDate","meta.FileType","meta.Flash","meta.FocalLength","meta.Format","meta.HyperfocalDistance","meta.ISO","meta.ImageHeight","meta.ImageSize","meta.ImageWidth","meta.Lens","meta.LensID","meta.LensModel","meta.MIMEType","meta.Make","meta.Marked","meta.MetadataDate","meta.MeteringMode","meta.Model","meta.ModifyDate","meta.Orientation","meta.PrimaryPlatform","meta.ProfileCMMType","meta.ProfileClass","meta.ProfileCopyright","meta.ProfileCreator","meta.ProfileDescription","meta.RenderingIntent","meta.SceneCaptureType","meta.ShutterSpeed","meta.ShutterSpeedValue","meta.Software","meta.TimeCreated","meta.WhiteBalance","meta.XResolution","meta.YResolution","meta.CountryShort","meta.MissionN","meta.EntryStatus","meta.seriesId","meta.Scene","meta.Variation","meta.VariationNotes","meta.Description","metaDepictedPeople","meta.Country","meta.Location","meta.DepictedPlace","meta.WikiDataDePl","meta.LocationQ","meta.GPSLatitude","meta.GPSLongitude","meta.WikidataLocation","meta.CountryQ","meta.Creator","meta.Mission","meta.YemEX","meta.FredericIntTom","meta.DateYear","meta.DepictedPlaceQ","meta.MissingInfo","meta.EntryProblem","meta.UpianTestYemenLewi","meta.UpianTestYemenLewiComments","meta.EntryStatusNote","meta.SerialNumber","meta.ContactSheet","meta.Approved","meta.FBInterview","meta.FBInterviewFields","meta.VisualsPhoto","meta.VisualsPhotoNotes","meta.Keywords","meta.Subject","meta.AddInfoNP","meta.VisualReferences","meta.VisualsEsthetic","meta.KeyWords","meta.Caption-Abstract","meta.GPSPosition","meta.ImageDescription","meta.ObjectName","meta.Sub-location","meta.VisualsEstheticNotes","meta.YEM-Location","meta.YEM-DepictedPlace","meta.YEM-DepictedPeople","meta.FredricIntAlan","meta.DepictedPeopleQ","meta.DepictedEventRitualQ","meta.DepictedEventsRituals","meta.Country-PrimaryLocationName","meta.UpianTestYemenBlacksmith","meta.DepictedPeopleL","meta.Assigned-Team-mate","meta.Mission-Stage-Status-Date","meta.MissonStage-Status","meta.Cataloging-Stage-Notes","meta.Flipped-Image","meta.Wrong-Country","meta.Wrong-Year","meta.VisualTeam-Check","meta.AssetsDataIssues-Notes","meta.Accidental-Image","meta.Favor","meta.Unintended","meta.Private_image","meta.PublishedImage","meta.FredericForCheck","meta.FredericAdditionalNotes","meta.FredericSubject","meta.BookCaption","meta.BookTitle","meta.GiftImage","meta.ContactSheetNotes","meta.MissionDescription","meta.CatalogersNotes","meta.DateCyear","meta.DateFull","meta.LocationFieldsIssues","meta.CSK-Location","meta.CSK-DepictedPlace","meta.POL-Location","meta.POL-DepictedPlace","meta.ROU-Location","meta.ROU-DepictedPlace","meta.ARG-Location","meta.ARG-DepictedPlace","meta.AUT-Location","meta.AUT-DepictedPlace","meta.BEL-Location","meta.BEL-DepictedPlace","meta.HUN-Location","meta.HUN-DepictedPlace","meta.BGR-Location","meta.BGR-DepictedPlace","meta.BRA-Location","meta.BRA-DepictedPlace","meta.CAN-Location","meta.CAN-DepictedPlace","meta.CHE-Location","meta.CHE-DepictedPlace","meta.CUW-Location","meta.CUW-DepictedPlace","meta.DEU-Location","meta.DEU-DepictedPlace","meta.ETH-locations","meta.ETH-DepictedPlace","meta.FRA-Location","meta.FRA-DepictedPlace","meta.GBR-Location","meta.GBR-DepictedPlace","meta.GRC-Location","meta.GRC-DepictedPlace","meta.IND-Location","meta.IND-DepictedPlace","meta.ITA-Location","meta.ITA_DepictedPlace","meta.MAR-Location","meta.Mar-DepictedPlace","meta.NLD-Location","meta.NLD-DepictedPlace","meta.PRT-Location","meta.PRT-DepictedPlace","meta.TUN-Location","meta.TUN-Depictedplace","meta.USA-Location","meta.USA-DepectedPlace","meta.ZAF-Location","meta.ZAF-DepictedPlace","meta.ZZZ-Location","meta.ZZZ-DepictedPlace","meta.NLD-Location-Q","meta.NLD-DePl-Q","meta.NLD-DeLa-Q","meta.ZAF-Location-Q","meta.ZAF-DePl-Q","meta.CSK-DepictedPeople","meta.ROU-DepictedPeople","meta.AUT-DepictedPeople","meta.BGR-DepictedPeople","meta.BEL-DepictedPeople","meta.BRA-DepictedPeople","meta.CUW-DepictedPeople","meta.CAN-DepictedPeople","meta.CHE-DepictedPeople","meta.DEU-DepictedPeople","meta.ETH-DepictedPeople","meta.FRA-DepictedPeople","meta.GBR-DepictedPeople","meta.GEN-DepictedPeople","meta.GRC-DepictedPeople","meta.HUN-DepictedPeople","meta.IND-DepictedPeople","meta.ITA-DepictedPeople","meta.MAR-DepictedPeople","meta.NLD-DepictedPeople","meta.POL-DepictedPeople","meta.PRT-DepictedPeople","meta.TUN-DepictedPeople","meta.USA-DepictedPeople","meta.ZZZ-DepictedPeople","meta.ZAF-DepictedPeople","meta.DEU-DePe-Q","meta.DEU-DePe-L","meta.NLD-DePe-L","meta.NLD-DePe-Q","meta.YEM-DePe-L","meta.YEM-DePe-Q","meta.NeedToFix","meta.UnmatchedTitle","meta.UnmatchedDescription","meta.MissingTitle","meta.MissingDescription","meta.WrongName","meta.MissingLoctionsFields","meta.MissingDepictedPeopleFields","meta.WrongEntryStatus","meta.MissingEntryStatus","meta.TeamLeaderNotes","meta.Fixed","meta.ErrorsInFields","meta.1-Error","meta.2-Error","meta.3-Error","meta.4-Error","meta.5-Error","meta.6-Error","meta.7-Error","meta.8-Error","meta.9-Error","meta.10-Error","meta.Re-Checked-Approved","meta.Corrections","meta.IndLocationL","meta.IndLocationQ","meta.IndDepictedPlaceL","meta.IndDepictedPlaceQ","meta.IndDepictedLandmarkQ","meta.IndDepictedLandmarkL","meta.IndDepictedPeopleQ","meta.IndDepictedPeopleL","meta.NoteBookMeir","meta.QACheck","meta.QAComment","meta.QAAdditionalComments","meta.BatchingVerificationError","meta.BatchingVerificationNote","meta.BatchingVerificationComments","meta.BatchingTeamNotes","meta.BatchingStatus","meta.FredericVisual","meta.FredericVisualComments","meta.FredericStory","meta.FredericStoryComments","meta.Published","meta.Publication","meta.PublishedComments","meta.PublishedVariations","meta.PublishedGenesis","meta.PublishedGenesisComments","meta.InterviewFB","meta.InterviewDP","meta.InterviewComments","meta.PhotoGenre","meta.VisualAnalysisKeyWords","meta.VisualAnalysisCheck","meta.VisualTeamNotes","meta.IntangiblesCheck","meta.IntangiblesNotes","meta.IntangiblesKeyWords","meta.Upian_Icons","meta.UpianEllisIsland","meta.UpianCareyHarrison","meta.UpianAkiva","meta.UpianTestYemenBlacksmithComments","meta.FBPersonal","meta.TeamNotes","meta.FredericsNotes","meta.FredericsChoice","meta.Title","meta.AdditionalTitle","meta.FormerCountry","meta.FormerCountryQ","meta.FormerLocation","meta.FormerLocationQ","meta.LocationL","meta.DepictedLandmark","meta.DepictedLandmarkQ","meta.AddInfoP","meta.WikiDataDePe","meta.WikiDataDeLa","meta.WikiDataDeEv","meta.WikiDataSub","meta.WikiDataKW","meta.DPInterviews","meta.DPInterviewsFields","meta.FBDiaries","meta.FBDiariesFields","meta.ANU","meta.ANUFields","meta.SourcesDe","meta.SourcesDePe","meta.SourcesDePl","meta.SourcesDeLa","meta.SourcesDeEv","meta.SourcesAddInfoNP","meta.SourcesAddInfoP","meta.SourcePubIm","meta.ANUNotes","meta.DiariesNotes","meta.PotentialInterview","meta.PotentialInterviewComment","meta.AudioSamplingRate","meta.Headline","meta.CatalogSets","meta.Category","meta.City","meta.Contact","meta.ContentLocationName","meta.Country-PrimaryLocationCode","meta.Credit","meta.DateSent","meta.Destination","meta.DocumentNotes","meta.EditorialUpdate","meta.EditStatus","meta.EnvelopeNumber","meta.EnvelopePriority","meta.ExpirationDate","meta.FileVersion","meta.FixtureIdentifier","meta.ImageOrientation","meta.ImageType","meta.LanguageIdentifier","meta.LocalCaption","meta.ObjectAttributeReference","meta.ObjectCycle","meta.ObjectPreviewData","meta.ObjectPreviewFileFormat","meta.ObjectPreviewFileVersion","meta.Prefs","meta.ProductID","meta.ProgramVersion","meta.Province-State","meta.ReferenceDate","meta.ReferenceService","meta.ReleaseDate","meta.ServiceIdentifier","meta.SimilarityIndex","meta.Source","meta.SpecialInstructions","meta.SubjectReference","meta.SupplementalCategories","meta.Urgency","meta.Writer-Editor","meta.Intangibles","meta.UploadNumber","meta.MAXDirectory","meta.MAXNegRollNumber","meta.Filename","meta.RollFormat","meta.RollManufacturer","meta.RollColor","meta.PublishImgSource","meta.By-lineTitle","meta.SeriesNumber","meta.VariationNumber","meta.TestText","meta.Test","meta.Label","meta.CreatorAddress","meta.CreatorCity","meta.CreatorCountry","meta.CreatorPostalCode","meta.CreatorWorkEmail","meta.CreatorWorkTelephone","meta.CreatorWorkURL","meta.UsageTerms","meta.FontFamily","meta.Producer","meta.Album","meta.AudioBitrate","meta.Comment","meta.Composer","meta.Date","meta.DiscNumber","meta.TrackNumber","meta.ReleaseTime","meta.WebStatement","meta.TransmissionReference","meta.ExposureCompensation","meta.OwnerName"
"64ac9135f3914600115b2fb3","FB_P_YEM_86002_0687_008.jpg","Wardah Faiz carrying a basket in Al Ahjar","Photo of Wardah Faiz carrying a basket in Al Ahjar, Yemen.","https://pics.io/public/images/64ac9135f3914600115b2fb3/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","Faiz‚ Wardah","","8.81 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:46:54.000Z","ILCE-7RM4A v1.10","2022-07-14T12:46:54.000Z","2022-07-14T12:46:54.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:53.000Z","2023-07-10T23:17:17.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,3835,"4699x3835",4699,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:08:59.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:08:59.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:46:54+01:00","As Shot",300,300,"YEM","86002","Done","083c","83","c","-","Wardah Faiz carries a basket","Faiz‚ Wardah","Yemen","Al Ahjar","Al Ahjar, Yemen","Q12225121","Al Ahjar (Q12225121)","14.33250075","45.01670519","Q12225121","Yemen (Q805)","SERIES_YEM_86002_083_C","YEM	86002","Wardah Faiz carries a basket","the mother of jeradi","1986","Same as ""LocationQ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb4","FB_P_YEM_86002_0687_010.jpg","Wardah Faiz carrying a basket in Al Ahjar","Photo of Wardah Faiz carrying a basket in Al Ahjar, Yemen.","https://pics.io/public/images/64ac9135f3914600115b2fb4/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","Faiz‚ Wardah","","8.53 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:47:15.000Z","ILCE-7RM4A v1.10","2022-07-14T12:47:15.000Z","2022-07-14T12:47:15.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:53.000Z","2023-07-10T23:17:14.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,3874,"4722x3874",4722,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:09:04.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:09:04.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:47:15+01:00","As Shot",300,300,"YEM","86002","Done","083c","83","c","-","Wardah Faiz carries a basket","Faiz‚ Wardah","Yemen","Al Ahjar","Al Ahjar, Yemen","Q12225121","Al Ahjar (Q12225121)","14.33250075","45.01670519","Q12225121","Yemen (Q805)","SERIES_YEM_86002_083_C","YEM	86002","Wardah Faiz carries a basket","the mother of jeradi","1986","Same as ""LocationQ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb5","FB_P_YEM_86002_0687_006.jpg","Yehiya Faiz with his family in Al Ahjar","Photo of Yehiya Faiz with his family members in Al Ahjar, Yemen.","https://pics.io/public/images/64ac9135f3914600115b2fb5/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","","","8.02 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:46:15.000Z","ILCE-7RM4A v1.10","2022-07-14T12:46:15.000Z","2022-07-14T12:46:15.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:54.000Z","2023-07-10T23:17:22.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,3860,"4712x3860",4712,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:08:50.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:08:50.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:46:15+01:00","As Shot",300,300,"YEM","86002","Done","081c","81","c","-",,"Faiz, Yehiya","Yemen","Al Ahjar","Al Ahjar, Yemen","Q12225121","Al Ahjar (Q12225121)","14.33250075","45.01670519","Q12225121","Yemen (Q805)","SERIES_YEM_86002_081_C","YEM	86002","No Information",,"1986","Same as ""LocationQ""","","",true,"Great grandfather","The people need to be identified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb6","FB_P_YEM_86002_0687_001.jpg","Yehiya Faiz with a woman and child","Photo of an Yehiya Faiz the elser sitting on the floor with a woman and child in Al Ahjar, Yemen.","https://pics.io/public/images/64ac9135f3914600115b2fb6/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","Faʼiz‚ Yehiya","","7.97 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:44:42.000Z","ILCE-7RM4A v1.10","2022-07-14T12:44:42.000Z","2022-07-14T12:44:42.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:51.000Z","2023-07-10T23:16:53.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,4734,"3870x4734",3870,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:08:30.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:08:30.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:44:42+01:00","As Shot",300,300,"YEM","86002","Done",,,,,,"Faiz, Yehiya","Yemen","Al Ahjar",,,,"14.33250075","45.01670519",,"Yemen (Q805)","SERIES_YEM_86002_081_A","YEM	86002","An elder sits on the floor with a woman and child",,"1986","Same as ""LocationQ""","",,true,"Great grandfather","The people need to be identified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb7","FB_P_YEM_86002_0687_CS_1.jpg","ContactSheet YEM_86002_0687","ContactSheet YEM_86002_0687","https://pics.io/public/images/64ac9135f3914600115b2fb7/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","","","15.48 MB",6.3,6.3,"Not Embedded, Independent","0.022 mm","UTF8","RGB","Uncalibrated","RGB",4450,"Uncompressed",,,,"2022-05-24T12:30:23.000Z","Adobe Photoshop CC 2019 (Windows)","2022-05-24T12:30:23.000Z","2022-05-24T12:30:23.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/40",6.3,"29.5 deg","2023-07-10T23:16:55.000Z","2023-07-10T23:17:55.000Z","JPEG","Off, Did not fire","50.0 mm","image/jpeg","18.04 m",200,6006,"4731x6006",4731,"EF50mm f/1.4 USM",198,"EF50mm f/1.4 USM","image/jpeg","Canon",,"2022-11-03T12:54:11.000Z","Multi-segment","Canon EOS 5DS","2022-11-03T12:54:11.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Adobe RGB (1998)","Perceptual","Standard","1/40","1/40","Adobe Photoshop 23.5 (Windows)","12:30:23","As Shot",300,300,"YEM","86002","","095a","95","a","-",,,"Yemen","Al Ahjar",,,,"14.33250075","45.01670519",,"Yemen (Q805)","CF020/AMT006_3","YEM	86002",,,"1986","Same as ""LocationQ""",,,,,,344054000962,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb8","FB_P_YEM_86002_0687_011.jpg","Wardah Faiz carrying a basket in Al Ahjar","Photo of Wardah Faiz carrying a basket in Al Ahjar, Yemen.","https://pics.io/public/images/64ac9135f3914600115b2fb8/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","","","9.26 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:47:29.000Z","ILCE-7RM4A v1.10","2022-07-14T12:47:29.000Z","2022-07-14T12:47:29.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:53.000Z","2023-07-10T23:17:24.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,4670,"3844x4670",3844,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:09:08.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:09:08.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:47:29+01:00","As Shot",300,300,"YEM","86002","Done","083d","83","d","format","Wardah Faiz carries a basket","Faiz‚ Wardah","Yemen","Al Ahjar","Al Ahjar, Yemen","Q12225121","Al Ahjar (Q12225121)","14.33250075","45.01670519","Q12225121","Yemen (Q805)","SERIES_YEM_86002_083_D","YEM	86002","Wardah Faiz carries a basket","the mother of jeradi","1986","Same as ""LocationQ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ac9135f3914600115b2fb9","FB_P_YEM_86002_0687_007.jpg","FB_YEM_86002_0687_007",,"https://pics.io/public/images/64ac9135f3914600115b2fb9/thumbnail","FB/FB_P/FB_P_YEM/FB_P_YEM_86002/FB_P_YEM_86002_0687","","","","","8.79 MB",8,8,"Not Embedded, Independent","0.030 mm","UTF8","Grayscale","Uncalibrated","GRAY",5400,"Uncompressed","Normal",true,"©Frédéric Brenner","2022-07-14T12:46:31.000Z","ILCE-7RM4A v1.10","2022-07-14T12:46:31.000Z","2022-07-14T12:46:31.000Z","Reflective, Glossy, Positive, Color","none","Manual","Manual","1/13",8,"22.6 deg","2023-07-10T23:16:53.000Z","2023-07-10T23:17:18.000Z","JPEG","Off, Did not fire","90.0 mm","image/jpeg","33.70 m",250,4685,"3825x4685",3825,"FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","FE 90mm F2.8 Macro G OSS","image/jpeg","SONY",true,"2023-03-18T21:08:54.000Z","Center-weighted average","ILCE-7RM4A","2023-03-18T21:08:54.000Z","Horizontal (normal)","Apple Computer Inc.","Adobe Systems Inc.","Display Device Profile","Copyright 1999 Adobe Systems Incorporated","Adobe Systems Inc.","Gray Gamma 2.2","Media-Relative Colorimetric","Standard","1/13","1/13","Adobe Photoshop 24.0 (Windows)","12:46:31+01:00","As Shot",300,300,"YEM","86002","Missing Information","084a","84","a","-",,,"Yemen","Al Ahjar","Al Ahjar, Yemen","Q12225121","Al Ahjar (Q12225121)","14.33250075","45.01670519","Q12225121","Yemen (Q805)","SERIES_YEM_86002_084_A","YEM	86002","No Information",,"1986","Same as ""LocationQ""","Description","Depicted people",,,"location + Depicted people",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
